-0.16000000000000003	-0.046714156194475075
-0.15500000000000003	-0.044655654266196235
-0.15000000000000002	-0.0426115191198287
-0.14500000000000002	-0.04058293444610443
-0.14	-0.03857119856644135
-0.135	-0.03657767258451088
-0.13	-0.03460384644293942
-0.125	-0.032651292199515514
-0.12	-0.030721728343038237
-0.11499999999999999	-0.028816979612733544
-0.10999999999999999	-0.026939039224249003
-0.10499999999999998	-0.02509003703644175
-0.09999999999999998	-0.023272299362721217
-0.09499999999999997	-0.021488327825303993
-0.08999999999999997	-0.019740856511495684
-0.08499999999999996	-0.018032844521096755
-0.07999999999999996	-0.016367530511054797
-0.07499999999999996	-0.014748442886356275
-0.06999999999999995	-0.013179452200259652
-0.06499999999999995	-0.011664804285748858
-0.05999999999999994	-0.010209171911953422
-0.05499999999999994	-0.008817718006580249
-0.04999999999999993	-0.00749614972900532
-0.04499999999999993	-0.006250821654054383
-0.040000000000000036	-0.005088798763310214
-0.03500000000000003	-0.004018013538551169
-0.030000000000000027	-0.003047350793264949
-0.025000000000000022	-0.0021868789717184737
-0.020000000000000018	-0.001447982378399148
-0.015000000000000013	-0.000843697300955544
-0.010000000000000009	-0.00038894293210076504
-0.0050000000000000044	-0.00010100328072648701
0.	0.
